,State,RegionName,2009q2,2008q2,ratio,univ
9576,New Hampshire,Lincoln,205300.0,206933.33333333334,1.0079558369865238,False
9577,Massachusetts,Town of Hatfield,259300.0,274500.0,1.0586193598148863,False
9578,Pennsylvania,Leetsdale,70600.0,67066.66666666667,0.9499527856468367,False
9579,California,Cedar Glen,331133.3333333333,326866.6666666667,0.9871149587276022,False
9580,Connecticut,Weatogue,298233.3333333333,305866.6666666667,1.0255951715658882,False
9581,New York,Port Dickinson,91466.66666666667,93933.33333333333,1.0269679300291543,False
9582,Arkansas,Johnson,154133.33333333334,164733.33333333334,1.068771626297578,False
9583,Florida,Pomona Park,116766.66666666667,115233.33333333333,0.986868398515558,False
9584,West Virginia,Waverly,84533.33333333333,85666.66666666667,1.0134069400630916,False
9585,South Carolina,West Union,,,,False
9586,South Carolina,Woodruff,60733.333333333336,59533.333333333336,0.9802414928649835,False
9587,Oregon,Lyons,204466.66666666666,217400.0,1.0632539941310728,False
9588,Oklahoma,Mounds,61966.666666666664,59133.333333333336,0.9542764927380313,False
9589,Tennessee,Southside,95933.33333333333,95900.0,0.9996525364836693,False
9590,Tennessee,Enville,76500.0,70666.66666666667,0.9237472766884532,False
9591,New Hampshire,Hill,183166.66666666666,191400.0,1.0449499545040948,False
9592,Vermont,Shoreham,239733.33333333334,,,False
9593,Ohio,Cygnet,,,,False
9594,Ohio,Baltic,96966.66666666667,100133.33333333333,1.0326572705397044,False
9595,Michigan,Eaton Rapids,117800.0,127666.66666666667,1.083757781550651,False
9596,Ohio,Felicity,98866.66666666667,101533.33333333333,1.0269723533378285,False
9597,Indiana,Star City,70300.0,75866.66666666667,1.0791844476055004,False
9598,Tennessee,Belvidere,123300.0,115366.66666666667,0.9356582860232495,False
9599,Florida,Villano Beach,333966.6666666667,367666.6666666667,1.10090827427887,False
9600,New Hampshire,Woodstock,174666.66666666666,194166.66666666666,1.1116412213740459,False
9601,Vermont,Fairlee,,,,False
9602,Indiana,Lizton,145166.66666666666,145166.66666666666,1.0,False
9603,Tennessee,Algood,100600.0,100866.66666666667,1.002650762094102,False
9604,New Jersey,Elsinboro Township,153866.66666666666,164900.0,1.0717071057192376,False
9605,Connecticut,Washington,691900.0,805166.6666666666,1.1637038107626343,False
9606,Tennessee,Lookout Mountain,,,,False
9607,Alabama,Lipscomb,,,,False
9608,New York,Lake Placid,232700.0,220666.66666666666,0.9482882108580433,False
9609,New York,Lakeland,114800.0,114966.66666666667,1.001451800232288,False
9610,Oregon,Cloverdale,325333.3333333333,385666.6666666667,1.1854508196721312,False
9611,New Hampshire,Dalton,,,,False
9612,Texas,Sadler,114666.66666666667,100833.33333333333,0.879360465116279,False
9613,Vermont,Corinth,,,,False
9614,Connecticut,Plymouth,189300.0,200800.0,1.0607501320655044,False
9615,North Carolina,Rutherford College,,,,False
9616,Virginia,Crozier,322933.3333333333,339966.6666666667,1.0527456647398845,False
9617,Indiana,Reynolds,91166.66666666667,81266.66666666667,0.8914076782449726,False
9618,South Carolina,Batesburg-Leesville,93533.33333333333,76366.66666666667,0.816464718460442,False
9619,Kansas,Fairway,266800.0,260500.0,0.9763868065967016,False
9620,Washington,Gold Bar,201300.0,234400.0,1.1644311972180825,False
9621,Tennessee,Troy,58066.666666666664,60666.666666666664,1.044776119402985,False
9622,Wisconsin,Brothertown,146600.0,152466.66666666666,1.040018190086403,False
9623,New York,Nissequogue,1009100.0,1145833.3333333333,1.1355002807782513,False
9624,Illinois,Fithian,,,,False
9625,Missouri,Claycomo,109366.66666666667,116166.66666666667,1.0621761658031088,False
9626,Georgia,Gay,89733.33333333333,97966.66666666667,1.0917533432392275,False
9627,Nebraska,Hickman,121333.33333333333,125800.0,1.036813186813187,False
9628,Illinois,Hopedale,110933.33333333333,116266.66666666667,1.0480769230769231,False
9629,Washington,Deming,241733.33333333334,233933.33333333334,0.9677330391616106,False
9630,Virginia,Goldvein,267500.0,276066.6666666667,1.0320249221183802,False
9631,Virginia,Lyndhurst,207000.0,220200.0,1.063768115942029,False
9632,South Carolina,Catawba,128300.0,124833.33333333333,0.9729799948038451,False
9633,Wisconsin,Potter Lake,217900.0,215100.0,0.987150068838917,False
9634,Illinois,Wadsworth,312400.0,337200.0,1.0793854033290653,False
9635,Hawaii,Hana,569000.0,560733.3333333334,0.9854715875805508,False
9636,Wisconsin,Wolf River,173833.33333333334,154533.33333333334,0.8889741131351869,False
9637,Ohio,Rawson,100266.66666666667,96500.0,0.9624335106382979,False
9638,Pennsylvania,Sand Hill,153200.0,160800.0,1.0496083550913837,False
9639,New Hampshire,Center Harbor,299000.0,327866.6666666667,1.0965440356744705,False
9640,California,Kenwood,590533.3333333334,620066.6666666666,1.0500112892300744,False
9641,South Carolina,New Ellenton,62866.666666666664,64433.333333333336,1.0249204665959704,False
9642,Wisconsin,Rhine,186133.33333333334,193133.33333333334,1.0376074498567336,False
9643,New York,French Creek,,,,False
9644,Arizona,Black Canyon City,149600.0,186633.33333333334,1.2475490196078431,False
9645,California,Camino,277200.0,293200.0,1.0577200577200576,False
9646,Virginia,Atkins,,,,False
9647,Indiana,Chrisney,79566.66666666667,76966.66666666667,0.967322999581064,False
9648,Texas,Hamshire,161400.0,113833.33333333333,0.7052870714580751,False
9649,Pennsylvania,Ellport,97933.33333333333,,,False
9650,North Carolina,Germanton,136166.66666666666,140200.0,1.0296205630354958,False
9651,Illinois,Cordova,130400.0,126666.66666666667,0.9713701431492843,False
9652,Kentucky,Morning View,115833.33333333333,114433.33333333333,0.9879136690647482,False
9653,New York,West Carthage,115866.66666666667,109366.66666666667,0.9439010356731876,False
9654,New York,Water Mill,,,,False
9655,Michigan,Berrien Springs,105733.33333333333,114833.33333333333,1.0860655737704918,True
9656,South Carolina,Folly Beach,585266.6666666666,515633.3333333333,0.8810228955461898,False
9657,Connecticut,New Preston,431400.0,459466.6666666667,1.0650594962138773,False
9658,Michigan,Greater Galesburg,123800.0,127466.66666666667,1.029617662897146,False
9659,Maryland,Maugansville,180166.66666666666,195900.0,1.0873265494912119,False
9660,New York,Country Knolls,255633.33333333334,261166.66666666666,1.0216455861259617,False
9661,Michigan,Rodney,86833.33333333333,114866.66666666667,1.3228406909788868,False
9662,Texas,Lowry Crossing,150733.33333333334,163633.33333333334,1.0855816010614772,False
9663,Indiana,Darmstadt,165166.66666666666,166766.66666666666,1.0096871846619577,False
9664,Maryland,Cascade,179300.0,179333.33333333334,1.0001859081613684,False
9665,Pennsylvania,Mountville,169433.33333333334,177833.33333333334,1.0495770214440292,False
9666,Arkansas,Haskell,106300.0,107766.66666666667,1.0137974286610223,False
9667,Indiana,Bainbridge,107666.66666666667,98433.33333333333,0.9142414860681114,False
9668,Pennsylvania,Houserville,167766.66666666666,167100.0,0.9960262269024439,False
9669,Tennessee,Hampshire,109000.0,99366.66666666667,0.9116207951070336,False
9670,Vermont,Brookfield,,,,False
9671,Ohio,Greentown,163733.33333333334,177966.66666666666,1.0869299674267099,False
9672,Wisconsin,Hortonville,125066.66666666667,129500.0,1.0354477611940298,False
9673,New Jersey,Ocean Gate,227866.66666666666,241266.66666666666,1.058806319485079,False
9674,Kentucky,Eastview,,,,False
9675,Alabama,Shelby,162466.66666666666,157266.66666666666,0.9679934345506771,False
9676,Louisiana,Jean Lafitte,130766.66666666667,127466.66666666667,0.9747642110629621,False
9677,Wisconsin,Poygan,178466.66666666666,167266.66666666666,0.9372431826671648,False
9678,Vermont,Orwell,209300.0,,,False
9679,Texas,Sheldon,,,,False
9680,Tennessee,Georgetown,131766.66666666666,134200.0,1.0184669870984064,False
9681,Montana,Bonner,282000.0,273766.6666666667,0.9708037825059103,False
9682,Wisconsin,Eland,99400.0,107966.66666666667,1.0861837692823608,False
9683,Illinois,Merrionette Park,144133.33333333334,165500.0,1.1482423681776133,False
9684,Pennsylvania,Russellton,107700.0,109700.0,1.0185701021355618,False
9685,Colorado,Ward,242800.0,230966.66666666666,0.951263042284459,False
9686,Tennessee,Williamsport,118600.0,116100.0,0.978920741989882,False
9687,New Jersey,Longport,789866.6666666666,823966.6666666666,1.0431718433490884,False
9688,Tennessee,Whitwell,92566.66666666667,88833.33333333333,0.9596687072380266,False
9689,Indiana,Paragon,90500.0,88766.66666666667,0.9808471454880295,False
9690,South Carolina,Mountain Rest,,,,False
9691,Illinois,Pontoon Beach,121600.0,120733.33333333333,0.9928728070175438,False
9692,Ohio,Boston Heights,292166.6666666667,305266.6666666667,1.0448374215630347,False
9693,Iowa,Preston,,,,False
9694,New York,Keene,210766.66666666666,220033.33333333334,1.0439664716115769,False
9695,Nevada,Genoa,563500.0,739900.0,1.3130434782608695,False
9696,Delaware,Wyoming,163433.33333333334,168066.66666666666,1.0283499898021617,False
9697,Illinois,North Pekin,79800.0,82766.66666666667,1.0371762740183794,False
9698,Kansas,Tecumseh,148033.33333333334,,,False
9699,New Hampshire,Richmond,,,,False
9700,Indiana,Otterbein,93933.33333333333,95300.0,1.0145493257629525,False
9701,Illinois,Grandview,59600.0,59333.333333333336,0.9955257270693513,False
9702,Massachusetts,Sandisfield,250033.33333333334,275900.0,1.1034528729502733,False
9703,Tennessee,Santa Fe,114700.0,115833.33333333333,1.009880848590526,False
9704,Pennsylvania,New Castle Northwest,95100.0,,,False
9705,Michigan,Potterville,112933.33333333333,129833.33333333333,1.1496458087367178,False
9706,Oregon,Yachats,221400.0,259666.66666666666,1.1728395061728394,False
9707,Pennsylvania,Chadds Ford Township,494100.0,491400.0,0.994535519125683,False
9708,Wisconsin,Howards Grove,157266.66666666666,156933.33333333334,0.9978804578211108,False
9709,Virginia,Waterford,606233.3333333334,686333.3333333334,1.1321273437070434,False
9710,North Carolina,Olin,,,,False
9711,Maryland,Ashton,520166.6666666667,571066.6666666666,1.0978532521627682,False
9712,Iowa,Cumming,,,,False
9713,Vermont,Town of Wallingford,194600.0,,,False
9714,Tennessee,Tallassee,71400.0,78266.66666666667,1.096171802054155,False
9715,Idaho,Saint Maries,134066.66666666666,137833.33333333334,1.0280954748881155,False
9716,Virginia,Bowling Green,166566.66666666666,205833.33333333334,1.2357414448669204,False
9717,Indiana,Francisco,65500.0,75200.0,1.1480916030534352,False
9718,Pennsylvania,Williamstown,73466.66666666667,75033.33333333333,1.0213248638838475,False
9719,New Jersey,Surf City,613400.0,620300.0,1.0112487773068144,False
9720,Michigan,Deford,,,,False
9721,North Carolina,New Hill,207400.0,258900.0,1.2483124397299903,False
9722,Pennsylvania,Spring Ridge,213266.66666666666,224000.0,1.050328227571116,False
9723,Michigan,Oakley,72266.66666666667,77366.66666666667,1.0705719557195572,False
9724,Louisiana,Washington,82000.0,78500.0,0.9573170731707317,False
9725,New York,Kiantone,89966.66666666667,90766.66666666667,1.008892182289737,False
9726,Minnesota,Shafer,170566.66666666666,175633.33333333334,1.0297049052179013,False
9727,Kentucky,Saint Regis Park,176800.0,177966.66666666666,1.0065987933634992,False
9728,Tennessee,Woodlawn,121300.0,120366.66666666667,0.9923055784556197,False
9729,South Carolina,Sunset,,,,False
9730,California,Coulterville,,,,False
9731,Massachusetts,Barnstable,304333.3333333333,333566.6666666667,1.0960569550930999,False
9732,Maryland,Henderson,208766.66666666666,204533.33333333334,0.9797221778700305,False
9733,New York,Mina,155566.66666666666,137433.33333333334,0.8834368973644741,False
9734,New Jersey,Ship Bottom,568300.0,557066.6666666666,0.9802334447768197,False
9735,Tennessee,Morris Chapel,,,,False
9736,Wisconsin,Mount Calvary,147033.33333333334,146833.33333333334,0.9986397642257991,False
9737,Alabama,Hope Hull,134400.0,140933.33333333334,1.0486111111111112,False
9738,Texas,Roman Forest,156533.33333333334,148466.66666666666,0.9484667802385007,False
9739,Alabama,Morris,147733.33333333334,167900.0,1.1365072202166064,False
9740,California,Planada,94933.33333333333,159500.0,1.680126404494382,False
9741,Colorado,Firestone,157000.0,161000.0,1.0254777070063694,False
9742,Pennsylvania,Calumet-Norvelt,100000.0,90733.33333333333,0.9073333333333333,False
9743,Texas,Cresson,218266.66666666666,199733.33333333334,0.9150885766646305,False
9744,Oklahoma,Forest Park,166533.33333333334,174566.66666666666,1.048238590872698,False
9745,New York,Forestburgh,215500.0,220966.66666666666,1.0253673627223512,False
9746,Illinois,Loami,104466.66666666667,98566.66666666667,0.9435226547543076,False
9747,North Carolina,Barnardsville,200433.33333333334,194400.0,0.9698985531348744,False
9748,Illinois,Illinois City,115400.0,117333.33333333333,1.0167533217793183,False
9749,New Jersey,Sea Bright,468400.0,503400.0,1.0747224594363791,False
9750,New Jersey,Port Republic,220700.0,232666.66666666666,1.0542214167044253,False
9751,Michigan,Bentley,75833.33333333333,73133.33333333333,0.9643956043956043,False
9752,California,Mokelumne Hill,210633.33333333334,253500.0,1.2035132141161575,False
9753,Texas,Diboll,105433.33333333333,89166.66666666667,0.8457160923174203,False
9754,Wisconsin,Columbus,148100.0,168600.0,1.138419986495611,False
9755,Ohio,Pleasant Hill,111966.66666666667,116033.33333333333,1.036320333432569,False
9756,Texas,Farmersville,99133.33333333333,102933.33333333333,1.0383322125084062,False
9757,Virginia,Bremo Bluff,153266.66666666666,157900.0,1.030230535015224,False
9758,North Carolina,Sapphire,312333.3333333333,355400.0,1.1378868729989329,False
9759,Vermont,Stamford,,,,False
9760,New Jersey,Beach Haven,690766.6666666666,714533.3333333334,1.0344062153163154,False
9761,Texas,Morgans Point Resort,112733.33333333333,132366.66666666666,1.1741573033707864,False
9762,New Jersey,Deal,2101200.0,2206333.3333333335,1.0500349006916683,False
9763,Idaho,Plummer,157400.0,141300.0,0.897712833545108,False
9764,New Jersey,Ortley Beach,460200.0,470633.3333333333,1.0226713023323193,False
9765,Maryland,Mountain Lake Park,114100.0,121066.66666666667,1.061057551855098,False
9766,Massachusetts,Worthington,227200.0,237766.66666666666,1.0465082159624413,False
9767,Arizona,Eagar,134200.0,164133.33333333334,1.223050173869846,False
9768,Iowa,Carson,,,,False
9769,Virginia,Henry,115966.66666666667,125300.0,1.0804828973843057,False
9770,Minnesota,Afton,362000.0,391366.6666666667,1.0811233885819522,False
9771,Ohio,Obetz,97100.0,97733.33333333333,1.00652248541023,False
9772,Wisconsin,Christiana,230666.66666666666,220566.66666666666,0.9562138728323699,False
9773,Pennsylvania,Oklahoma,80100.0,79400.0,0.9912609238451935,False
9774,Iowa,Van Meter,,,,False
9775,Tennessee,Midway,,,,False
9776,Michigan,Twin Lake,,,,False
9777,Indiana,Harlan,115033.33333333333,127300.0,1.1066357577513766,False
9778,California,Monte Rio,315266.6666666667,334600.0,1.0613237470924084,False
9779,North Carolina,Sea Breeze,253533.33333333334,265300.0,1.0464107283723376,False
9780,Indiana,Andrews,69000.0,68900.0,0.9985507246376811,False
9781,Texas,Nash,93433.33333333333,83900.0,0.897966464502319,False
9782,New Hampshire,Harrisville,265500.0,256500.0,0.9661016949152542,False
9783,South Carolina,Mc Connells,116700.0,114100.0,0.9777206512425022,False
9784,New Hampshire,Jefferson,162133.33333333334,170400.0,1.050986842105263,False
9785,Nevada,Verdi-Mogul,310500.0,388166.6666666667,1.2501341921631777,False
9786,New Hampshire,Acworth,158733.33333333334,186733.33333333334,1.1763964720705586,False
9787,Maryland,Freeland,364766.6666666667,380766.6666666667,1.0438636571324134,False
9788,Delaware,Houston,157066.66666666666,174500.0,1.110993208828523,False
9789,Texas,Springtown,103100.0,103733.33333333333,1.0061429033301001,False
9790,North Carolina,Holden Beach,479200.0,,,False
9791,Wisconsin,Random Lake,141933.33333333334,155233.33333333334,1.0937059652418977,False
9792,California,Georgetown,251966.66666666666,274900.0,1.0910173303347004,False
9793,Indiana,North Salem,117700.0,110933.33333333333,0.9425092041914471,False
9794,Wisconsin,Coon Valley,,,,False
9795,Michigan,Carleton,120933.33333333333,130966.66666666667,1.0829658213891953,False
